source_record_id,customer_id,first_name,last_name,email,phone,date_of_birth,loyalty_status,marketing_opt_in,created_at,updated_at
SRC_CUSTOMER_B002_000000140,C0025786,Donald,James,donald.james.25786@retailverse.example,+44 7803409289,1958-03-11,BRONZE,Y,2024-11-11 14:56:58,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000141,C0001943,Roger,Allen,roger.allen.1943@retailverse.example,+44 7289647201,1970-09-28,BRONZE,N,2023-05-31 05:32:58,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000142,C0044301,Leon,Morris,leon.morris.44301@retailverse.example,+44 7780764449,1948-11-01,SILVER,N,2023-05-05 14:08:45,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000143,C0001178,Robin,Jones,robin.jones.1178@retailverse.example,+44 7402797286,1957-04-26,BRONZE,Y,2025-10-15 12:29:08,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000144,C0040429,Eileen,Parry,eileen.parry.40429@retailverse.example,+44 7917896919,1945-08-08,GOLD,Y,2024-02-07 10:16:27,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000145,C0024123,Brenda,Rhodes,brenda.rhodes.24123@retailverse.example,+44 7525880123,1945-03-29,GOLD,Y,2025-06-15 05:46:05,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000146,C0031548,Hayley,Barnes,hayley.barnes.31548@retailverse.example,+44 7894782777,1971-03-07,SILVER,N,2024-12-01 15:29:14,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000147,C0049579,Sophie,Green,sophie.green.49579@retailverse.example,+44 7691155197,1992-09-23,BRONZE,Y,2023-10-21 11:01:56,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000148,C0036774,Patrick,Young,patrick.young.36774@retailverse.example,+44 7999685354,1983-10-25,BRONZE,N,2023-06-27 01:25:36,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000149,C0008171,Brett,King,brett.king.8171@retailverse.example,+44 7288387906,1978-01-06,GOLD,N,2023-10-20 04:00:47,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000150,C0033099,Wendy,Price,wendy.price.33099@retailverse.example,+44 7436233825,1975-10-23,BRONZE,Y,2023-03-21 17:32:25,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000151,C0003104,Guy,Wall,guy.wall.3104@retailverse.example,+44 7248634690,1956-09-01,SILVER,N,2024-10-30 15:27:05,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000152,C0024870,Clare,Field,clare.field.24870@retailverse.example,+44 7189668171,1980-09-08,SILVER,Y,2023-03-03 19:18:55,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000153,C0026720,Kirsty,Smith,kirsty.smith.26720@retailverse.example,+44 7315604848,1986-03-26,BRONZE,N,2023-01-25 17:39:20,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000154,C0046821,Ian,Webb,ian.webb.46821@retailverse.example,+44 7874993271,1973-03-23,BRONZE,N,2026-06-18 12:46:25,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000155,C0004379,Jasmine,Walsh,jasmine.walsh.4379@retailverse.example,+44 7664901224,1978-05-29,GOLD,Y,2023-04-24 23:18:04,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000156,C0013067,Shirley,Lloyd,shirley.lloyd.13067@retailverse.example,+44 7485350143,1952-06-29,SILVER,Y,2024-08-12 08:38:46,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000157,C0048112,Gordon,Jones,gordon.jones.48112@retailverse.example,+44 7542241835,1992-03-17,SILVER,Y,2025-10-19 06:03:28,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000158,C0004607,John,Woodward,john.woodward.4607@retailverse.example,+44 7551294968,2005-08-29,BRONZE,Y,2023-02-26 21:37:16,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000159,C0020390,Karen,Jones,karen.jones.20390@retailverse.example,+44 7540992804,1951-12-31,GOLD,Y,2025-08-10 08:46:34,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000160,C0042519,Charlene,Hill,charlene.hill.42519@retailverse.example,+44 7912594362,1950-01-21,BRONZE,Y,2023-10-17 17:00:30,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000161,C0024667,Kim,Lowe,kim.lowe.24667@retailverse.example,+44 7592552093,1945-05-13,BRONZE,Y,2026-07-16 20:45:43,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000162,C0035473,Victoria,Thomas,victoria.thomas.35473@retailverse.example,+44 7494219330,2003-10-27,SILVER,N,2025-03-04 08:28:42,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000163,C0049947,Alexander,Hill,alexander.hill.49947@retailverse.example,+44 7048317228,2006-02-18,SILVER,N,2026-06-20 00:17:11,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000164,C0008785,Derek,Gill,derek.gill.8785@retailverse.example,+44 7338288535,2004-10-11,SILVER,N,2026-05-23 07:23:56,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000165,C0012869,Hazel,Burrows,hazel.burrows.12869@retailverse.example,+44 7518979585,1954-05-22,SILVER,Y,2024-09-22 09:52:58,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000166,C0029435,Jacob,Bird,jacob.bird.29435@retailverse.example,+44 7408742102,1973-08-20,SILVER,Y,2024-10-11 14:22:44,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000167,C0000598,Ryan,King,ryan.king.598@retailverse.example,+44 7004857543,1992-02-20,BRONZE,Y,2025-04-04 09:20:52,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000168,C0044413,Terence,Stokes,terence.stokes.44413@retailverse.example,+44 7856175030,1948-04-30,SILVER,N,2025-10-15 23:11:31,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000169,C0014036,Dominic,Page,dominic.page.14036@retailverse.example,+44 7305463345,2002-10-12,BRONZE,Y,2026-01-13 15:08:32,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000170,C0039589,Marcus,White,marcus.white.39589@retailverse.example,+44 7980208755,1953-02-09,GOLD,Y,2024-02-27 14:20:59,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000171,C0004916,Jake,Ward,jake.ward.4916@retailverse.example,+44 7049733636,2004-01-28,GOLD,Y,2024-03-25 12:51:47,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000172,C0002943,Jacqueline,Brooks,jacqueline.brooks.2943@retailverse.example,+44 7410148146,1975-06-17,SILVER,Y,2023-11-24 09:19:28,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000173,C0047514,Lynda,Allen,lynda.allen.47514@retailverse.example,+44 7394718075,1953-03-06,SILVER,Y,2023-10-02 12:12:00,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000174,C0015582,Irene,Warren,irene.warren.15582@retailverse.example,+44 7772635957,1985-09-22,GOLD,N,2023-03-23 02:30:24,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000175,C0012113,Nigel,Edwards,nigel.edwards.12113@retailverse.example,+44 7178638389,1980-03-19,SILVER,N,2025-05-28 23:52:43,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000176,C0043511,Robin,Turner,robin.turner.43511@retailverse.example,+44 7630240842,1970-01-13,SILVER,N,2023-02-01 01:41:16,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000177,C0013202,Samuel,Jordan,samuel.jordan.13202@retailverse.example,+44 7304920975,1954-04-15,SILVER,N,2023-08-11 17:02:51,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000178,C0039054,Irene,King,irene.king.39054@retailverse.example,+44 7024073917,1953-10-23,GOLD,N,2026-05-02 15:58:35,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000179,C0024240,Leslie,Clarke,leslie.clarke.24240@retailverse.example,+44 7699618008,1999-02-20,BRONZE,Y,2023-05-05 19:02:43,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000180,C0030322,Heather,Clark,heather.clark.30322@retailverse.example,+44 7262696614,1956-04-21,SILVER,N,2023-11-23 13:13:02,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000181,C0013798,Julia,Gardiner,julia.gardiner.13798@retailverse.example,+44 7938500282,1948-01-09,BRONZE,N,2024-08-17 02:09:25,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000182,C0023314,Geraldine,Stokes,geraldine.stokes.23314@retailverse.example,+44 7854236019,1954-12-11,GOLD,N,2024-04-15 14:41:40,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000183,C0026409,Hannah,Murphy,hannah.murphy.26409@retailverse.example,+44 7067627262,1993-01-26,BRONZE,Y,2026-06-17 22:51:29,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000184,C0010274,Robert,Hudson,robert.hudson.10274@retailverse.example,+44 7832622208,1951-05-15,GOLD,Y,2025-12-01 05:41:04,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000185,C0033654,Adrian,Patel,adrian.patel.33654@retailverse.example,+44 7200935981,1948-11-28,BRONZE,Y,2025-01-06 09:40:26,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000186,C0004468,Abdul,Jones,abdul.jones.4468@retailverse.example,+44 7345675726,1979-04-26,BRONZE,Y,2024-09-08 12:49:50,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000187,C0030569,Marcus,Allen,marcus.allen.30569@retailverse.example,+44 7851910351,1976-07-04,BRONZE,N,2024-07-07 09:00:40,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000188,C0016745,James,Jackson,james.jackson.16745@retailverse.example,+44 7816855637,1959-12-25,SILVER,Y,2023-06-26 23:07:42,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000189,C0036014,Andrea,Storey,andrea.storey.36014@retailverse.example,+44 7262271700,1995-01-20,SILVER,Y,2024-08-04 23:57:04,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000190,C0037739,Frank,O'Donnell,frank.o'donnell.37739@retailverse.example,+44 7485528480,1964-04-27,SILVER,Y,2024-11-25 18:18:44,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000191,C0001048,Bradley,Cooke,bradley.cooke.1048@retailverse.example,+44 7257780109,1952-03-09,BRONZE,Y,2026-04-04 19:28:40,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000192,C0024596,Richard,Burton,richard.burton.24596@retailverse.example,+44 7617074125,1971-01-14,GOLD,Y,2025-02-03 02:41:01,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000193,C0014826,Ruth,Noble,ruth.noble.14826@retailverse.example,+44 7119693702,1948-04-26,BRONZE,Y,2025-03-13 02:30:00,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000194,C0042328,Leah,Clements,leah.clements.42328@retailverse.example,+44 7404120057,1947-03-05,BRONZE,Y,2023-06-23 20:33:54,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000195,C0013090,Henry,Waters,henry.waters.13090@retailverse.example,+44 7867513324,1977-02-27,SILVER,Y,2024-10-25 04:28:46,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000196,C0036505,Jamie,Foster,jamie.foster.36505@retailverse.example,+44 7748335922,1972-11-01,BRONZE,N,2024-12-02 19:53:25,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000197,C0007491,Carole,Swift,carole.swift.7491@retailverse.example,+44 7702099367,1955-04-25,BRONZE,N,2023-07-21 02:56:33,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000198,C0004150,Jayne,Chapman,jayne.chapman.4150@retailverse.example,+44 7223535542,1954-12-15,SILVER,N,2026-05-05 18:02:23,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000199,C0017177,Lewis,Khan,lewis.khan.17177@retailverse.example,+44 7944392511,2004-03-19,BRONZE,Y,2026-01-21 21:13:40,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000200,C0013033,Charles,Young,charles.young.13033@retailverse.example,+44 7210023204,1996-07-13,BRONZE,Y,2024-02-22 22:54:04,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000201,C0019595,Vanessa,Ward,vanessa.ward.19595@retailverse.example,+44 7584347859,1990-06-06,GOLD,Y,2024-04-14 10:45:16,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000202,C0007369,Russell,Metcalfe,russell.metcalfe.7369@retailverse.example,+44 7144139518,1976-03-07,GOLD,Y,2026-03-09 18:48:42,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000203,C0005632,Neil,Sanders,neil.sanders.5632@retailverse.example,+44 7705738818,1984-12-20,BRONZE,Y,2024-01-21 18:52:25,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000204,C0020517,Paul,Webster,paul.webster.20517@retailverse.example,+44 7480109564,1980-02-26,GOLD,Y,2026-01-31 23:21:11,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000205,C0033918,Ashley,Murphy,ashley.murphy.33918@retailverse.example,+44 7511901414,1990-10-19,GOLD,Y,2024-02-24 04:39:55,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000206,C0033821,Alice,Ali,alice.ali.33821@retailverse.example,+44 7795122538,1997-02-18,GOLD,Y,2024-04-20 08:46:37,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000207,C0014413,Mathew,Atkinson,mathew.atkinson.14413@retailverse.example,+44 7794670407,1977-07-28,GOLD,N,2026-01-22 17:27:27,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000208,C0046460,Alexander,Marshall,alexander.marshall.46460@retailverse.example,+44 7941113418,1995-12-05,SILVER,Y,2025-09-30 07:42:40,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000209,C0044159,Vanessa,Graham,vanessa.graham.44159@retailverse.example,+44 7507926737,1951-10-27,SILVER,Y,2025-07-31 09:57:51,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000210,C0024283,Kerry,Green,kerry.green.24283@retailverse.example,+44 7591268360,1951-07-08,SILVER,N,2026-04-05 01:24:52,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000211,C0025105,Joel,Williams,joel.williams.25105@retailverse.example,+44 7163079393,1947-11-15,GOLD,N,2025-07-28 01:17:53,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000212,C0043158,Lynne,Turner,lynne.turner.43158@retailverse.example,+44 7529881696,1962-09-19,GOLD,Y,2024-11-03 02:17:20,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000213,C0003377,Samantha,Ford,samantha.ford.3377@retailverse.example,+44 7985237175,1963-09-27,SILVER,Y,2023-05-19 17:26:54,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000214,C0011345,Linda,Morris,linda.morris.11345@retailverse.example,+44 7681861652,1983-06-19,BRONZE,N,2024-10-21 08:50:36,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000215,C0028935,Glenn,Hawkins,glenn.hawkins.28935@retailverse.example,+44 7943674652,1960-09-01,GOLD,N,2024-01-25 05:13:53,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000216,C0010690,Shirley,Lucas,shirley.lucas.10690@retailverse.example,+44 7906607152,2005-07-18,BRONZE,Y,2023-06-25 20:56:41,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000217,C0041921,Clifford,French,clifford.french.41921@retailverse.example,+44 7713450441,1950-01-05,GOLD,Y,2025-10-19 12:01:48,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000218,C0005490,Lynn,Bond,lynn.bond.5490@retailverse.example,+44 7136206421,1957-04-05,BRONZE,Y,2024-05-07 11:11:58,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000219,C0019440,Jacob,Clements,jacob.clements.19440@retailverse.example,+44 7735542803,1969-04-27,SILVER,N,2023-12-24 23:22:22,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000220,C0026956,Hazel,Davies,hazel.davies.26956@retailverse.example,+44 7870972417,1954-02-10,GOLD,Y,2023-08-30 00:13:46,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000221,C0046989,Mohammad,Smith,mohammad.smith.46989@retailverse.example,+44 7719527360,1945-08-13,GOLD,N,2024-11-26 06:33:43,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000222,C0032068,Barry,Swift,barry.swift.32068@retailverse.example,+44 7129851872,1985-01-13,SILVER,Y,2024-05-02 12:24:04,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000223,C0006155,Roger,Gardner,roger.gardner.6155@retailverse.example,+44 7808282415,1945-06-02,GOLD,Y,2024-11-24 00:11:12,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000224,C0040111,Rhys,Davies,rhys.davies.40111@retailverse.example,+44 7974719441,2006-08-12,GOLD,N,2024-06-10 10:54:20,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000225,C0022345,Julie,Green,julie.green.22345@retailverse.example,+44 7806291917,1962-03-13,BRONZE,Y,2023-01-29 19:54:55,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000226,C0005811,Ricky,Brennan,ricky.brennan.5811@retailverse.example,+44 7239353834,2005-11-20,SILVER,N,2023-04-21 15:38:06,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000227,C0011309,Brett,White,brett.white.11309@retailverse.example,+44 7742640074,2002-10-04,BRONZE,N,2026-07-28 12:02:15,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000228,C0023425,Jennifer,Jones,jennifer.jones.23425@retailverse.example,+44 7187971159,1985-06-26,BRONZE,Y,2024-05-03 05:06:40,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000229,C0023824,Lynne,Johnson,lynne.johnson.23824@retailverse.example,+44 7129180002,1998-03-16,SILVER,N,2025-11-05 01:30:20,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000230,C0002069,Diane,Parry,diane.parry.2069@retailverse.example,+44 7350695873,2003-04-13,SILVER,N,2024-12-18 18:16:53,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000231,C0032385,Danny,Noble,danny.noble.32385@retailverse.example,+44 7365233202,1966-11-29,BRONZE,Y,2025-12-22 05:13:02,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000232,C0015535,Gerald,Carter,gerald.carter.15535@retailverse.example,+44 7714651731,1978-03-10,GOLD,N,2025-04-29 01:12:00,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000233,C0018865,Sandra,Mills,sandra.mills.18865@retailverse.example,+44 7995168037,1956-08-27,BRONZE,Y,2023-07-16 12:39:05,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000234,C0030702,Aaron,Davies,aaron.davies.30702@retailverse.example,+44 7360556050,1989-10-21,BRONZE,Y,2024-06-23 02:02:48,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000235,C0039895,Kirsty,Macdonald,kirsty.macdonald.39895@retailverse.example,+44 7987867123,1981-12-19,BRONZE,Y,2023-06-12 18:38:00,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000236,C0034695,Dylan,Rhodes,dylan.rhodes.34695@retailverse.example,+44 7640089957,1979-01-23,SILVER,Y,2025-06-15 03:08:09,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000237,C0031768,Lisa,Barrett,lisa.barrett.31768@retailverse.example,+44 7469058119,2007-06-13,BRONZE,N,2024-10-15 12:52:10,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000238,C0035205,Patrick,Jones,patrick.jones.35205@retailverse.example,+44 7482935604,1999-03-10,SILVER,N,2024-11-11 15:58:41,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000239,C0030825,Darren,Brown,darren.brown.30825@retailverse.example,+44 7519623005,1954-03-24,BRONZE,Y,2024-11-21 03:48:15,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000240,C0050095,Carole,Austin,carole.austin.50095@retailverse.example,+44 7213697507,2000-06-14,SILVER,N,2024-01-11 09:30:06,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000241,C0013737,Janice,Walker,janice.walker.13737@retailverse.example,+44 7019894078,1972-02-27,SILVER,Y,2025-06-26 10:22:12,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000242,C0024334,Joyce,Harrison,joyce.harrison.24334@retailverse.example,+44 7759535219,1976-10-07,GOLD,Y,2024-07-21 19:15:58,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000243,C0038252,Natalie,Lambert,natalie.lambert.38252@retailverse.example,+44 7143028196,1951-08-24,BRONZE,Y,2025-03-07 15:16:37,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000244,C0016006,Gareth,Owen,gareth.owen.16006@retailverse.example,+44 7900410600,2007-01-10,GOLD,N,2024-10-24 22:02:07,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000245,C0031497,Natasha,Smith,natasha.smith.31497@retailverse.example,+44 7415310448,1982-08-06,SILVER,Y,2024-09-01 01:55:21,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000246,C0035136,Gareth,Williams,gareth.williams.35136@retailverse.example,+44 7057775699,1977-11-08,BRONZE,N,2025-01-14 15:57:54,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000247,C0044792,Iain,Metcalfe,iain.metcalfe.44792@retailverse.example,+44 7694056099,1947-05-29,BRONZE,N,2025-10-04 02:07:27,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000248,C0013668,Dylan,Hawkins,dylan.hawkins.13668@retailverse.example,+44 7715984559,1945-05-04,GOLD,N,2023-10-01 20:28:27,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000249,C0005558,Hannah,Williams,hannah.williams.5558@retailverse.example,+44 7496853636,2001-12-26,BRONZE,Y,2025-09-25 00:18:32,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000250,C0048307,Paul,Gill,paul.gill.48307@retailverse.example,+44 7500671977,1962-07-28,BRONZE,Y,2025-03-22 11:09:12,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000251,C0019745,Jemma,Kelly,jemma.kelly.19745@retailverse.example,+44 7376140076,1970-05-01,BRONZE,Y,2025-02-04 01:20:53,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000252,C0020711,Tom,Clarke,tom.clarke.20711@retailverse.example,+44 7194440703,2001-10-20,GOLD,Y,2026-04-14 14:29:14,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000253,C0028386,Paul,Mills,paul.mills.28386@retailverse.example,+44 7386319147,1987-08-08,SILVER,Y,2024-07-13 11:50:40,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000254,C0037197,Abdul,Hancock,abdul.hancock.37197@retailverse.example,+44 7862272398,1951-06-30,GOLD,Y,2024-02-11 11:39:25,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000255,C0022481,Lesley,Birch,lesley.birch.22481@retailverse.example,+44 7895696634,1969-07-16,GOLD,Y,2025-11-06 23:41:44,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000256,C0030340,Leigh,Smith,leigh.smith.30340@retailverse.example,+44 7011514663,1952-12-11,SILVER,Y,2024-04-27 16:08:00,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000257,C0027986,Suzanne,Kerr,suzanne.kerr.27986@retailverse.example,+44 7049742673,1988-02-23,BRONZE,Y,2023-08-25 23:25:48,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000258,C0013986,Elliot,Martin,elliot.martin.13986@retailverse.example,+44 7839588959,1982-05-11,BRONZE,N,2026-05-28 20:12:11,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000259,C0026802,Jamie,Murray,jamie.murray.26802@retailverse.example,+44 7357973330,1977-03-28,BRONZE,Y,2023-09-01 19:05:12,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000260,C0013079,Gordon,Patel,gordon.patel.13079@retailverse.example,+44 7405301619,2005-07-20,GOLD,Y,2025-07-25 10:46:17,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000261,C0040988,Neil,Weston,neil.weston.40988@retailverse.example,+44 7880282246,1982-02-12,SILVER,Y,2023-04-22 03:06:41,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000262,C0032723,Sharon,White,sharon.white.32723@retailverse.example,+44 7962663565,2005-07-28,BRONZE,Y,2025-08-27 12:08:52,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000263,C0046265,Janice,Foster,janice.foster.46265@retailverse.example,+44 7656922166,1980-08-22,BRONZE,Y,2024-04-27 21:36:34,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000264,C0048826,Bethan,Summers,bethan.summers.48826@retailverse.example,+44 7315639905,1974-11-23,BRONZE,N,2024-06-19 02:59:04,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000265,C0036449,Jemma,Pearson,jemma.pearson.36449@retailverse.example,+44 7356372695,1996-02-23,SILVER,N,2025-07-07 00:38:12,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000266,C0005925,Sally,Graham,sally.graham.5925@retailverse.example,+44 7913094695,1951-06-04,SILVER,Y,2025-12-05 20:23:48,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000267,C0017377,John,Davies,john.davies.17377@retailverse.example,+44 7451936277,1988-12-20,BRONZE,N,2024-07-28 10:05:47,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000268,C0007415,Mitchell,Barry,mitchell.barry.7415@retailverse.example,+44 7375422150,1955-07-29,GOLD,N,2025-08-24 21:51:32,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000269,C0040428,Kyle,Rahman,kyle.rahman.40428@retailverse.example,+44 7110900962,1967-03-12,GOLD,N,2025-09-25 04:54:36,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000270,C0016893,Roger,Davies,roger.davies.16893@retailverse.example,+44 7588317425,1982-04-13,GOLD,Y,2026-04-05 10:49:00,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000271,C0021506,Gail,Davies,gail.davies.21506@retailverse.example,+44 7020539333,1978-09-29,GOLD,Y,2025-05-08 22:01:43,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000272,C0034594,Sally,Wilson,sally.wilson.34594@retailverse.example,+44 7774256800,1966-05-05,GOLD,Y,2023-01-12 01:40:27,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000273,C0012039,Charles,Fox,charles.fox.12039@retailverse.example,+44 7641252555,1973-08-11,GOLD,Y,2024-05-20 07:59:46,2026-09-01 00:00:00
SRC_CUSTOMER_B002_000000274,C0016513,Andrea,Patel,andrea.patel.16513@retailverse.example,+44 7078189855,1953-11-10,BRONZE,Y,2025-03-03 10:44:53,2026-09-01 00:00:00
