customer_id,first_name,last_name,email,phone,city,postcode,signup_date,source_system,loyalty_member,loyalty_id,loyalty_join_date,behaviour_segment
C0000188,Linda,Cunningham,geoffreybutler@example.net,0118 496 0333,Harrishaven,N2G 4YG,2024-12-03,ECOM_V2,True,L0000188,2025-02-05,inactive
C0000189,Joseph,Smith,timothywilliams@example.org,0151 4960321,Port Leonshire,SP66 2SL,2024-03-03,LOYALTY_CRM,True,L0000189,2025-12-01,one_time
C0000190,Jordan,Clarke,davidgill@example.org,0191 4960025,Leefurt,BA1B 5AJ,2024-06-01,MOBILE_APP,True,L0000190,2025-11-06,one_time
C0000191,Kayleigh,Pearce,lward@example.net,(0306)9990345,New Phillip,DL2M 7NA,2024-01-08,LOYALTY_CRM,False,,,returning
C0000192,Mathew,Parker,clive15@example.net,(0191) 496 0343,Graybury,L1 8DQ,2024-03-07,LOYALTY_CRM,False,,,one_time
C0000193,Jonathan,Lowe,baileyjosh@example.org,+4420 74960785,East Rebeccastad,M7D 2SD,2025-06-20,POS_LEGACY,False,,,one_time
C0000194,Michelle,Ward,zatkins@example.net,03069990720,East Wendyview,B54 1EG,2024-06-26,LOYALTY_CRM,False,,,one_time
C0000195,Stanley,Duffy,chussain@example.org,+44(0)1134960346,Nicolemouth,GY7P 4AN,2024-03-02,ECOM_V2,False,,,returning
C0000196,Ashleigh,Stewart,xwatkins@example.org,+44(0)115 4960324,South Kelly,SL9H 2FU,2025-04-03,POS_LEGACY,False,,,one_time
C0000197,Carl,Jones,mohammadmckenzie@example.org,+44(0)1154960857,Baxterville,M07 5NZ,2025-09-16,LOYALTY_CRM,True,L0000197,2025-09-16,returning
C0000198,Josephine,Scott,lhunter@example.net,+44(0)141 496 0222,West Jamieburgh,S8 0BD,2025-01-11,ECOM_V2,False,,,high_value
C0000199,Megan,Wilkins,ybowen@example.org,+44(0)808 157 0348,North Gregorymouth,E66 1WP,2024-01-27,ECOM_V1,True,L0000199,2024-02-07,returning
C0000200,Tom,Humphries,joannebriggs@example.net,+441414960951,North Sharonbury,E80 4FZ,2024-03-31,MOBILE_APP,False,,,inactive
C0000201,Amanda,Edwards,sylvia13@example.org,+44161 4960419,Lake Samuel,B3 2UX,2025-04-03,MOBILE_APP,True,L0000201,2025-05-20,one_time
C0000202,Alison,Davis,yparker@example.org,+44191 4960725,Edwardsview,E9E 1FZ,2024-01-02,ECOM_V2,True,L0000202,2024-07-31,inactive
C0000203,Stewart,Parker,brownmartin@example.net,+44(0)161 4960099,Carolineland,SA77 9FE,2025-11-06,ECOM_V2,False,,,one_time
C0000204,Kimberley,Cooper,cliveknight@example.com,0161 496 0156,Lake Rhysmouth,DT7 7WD,2025-07-28,ECOM_V2,False,,,returning
C0000205,Hannah,Brown,beverleyrobinson@example.com,(0191) 4960716,New Dianaton,TQ19 3XE,2024-07-30,ECOM_V1,False,,,returning
C0000206,Steven,Cameron,douglasmitchell@example.com,+44(0)808 157 0615,Jessicaton,PO9 8AA,2024-01-03,LOYALTY_CRM,False,,,high_value
C0000207,Neil,Parker,cameron46@example.com,+44(0)1632960097,Victorchester,DN0Y 1BD,2025-11-09,POS_LEGACY,True,L0000207,2025-11-28,one_time
C0000208,Derek,Foster,fordduncan@example.net,(029)2018865,Joannastad,PE7W 6DP,2025-11-20,MOBILE_APP,True,L0000208,2025-12-20,returning
C0000209,Alice,Shepherd,jennifer69@example.net,(0117)4960959,South Gregory,S42 4GX,2024-07-03,MOBILE_APP,False,,,one_time
C0000210,Kyle,Oliver,bakerannette@example.org,+44(0)9098790048,Taylorhaven,E8F 5YE,2025-04-26,ECOM_V2,True,L0000210,2025-10-07,reactivated
C0000211,Joshua,Martin,lewiswilliams@example.com,0141 4960940,West Judithberg,TA41 3SG,2025-09-01,LOYALTY_CRM,False,,,returning
C0000212,Leigh,Duffy,lewissylvia@example.com,+44(0)113 4960868,South Katherine,G73 0UD,2025-09-30,ECOM_V1,True,L0000212,2025-11-09,one_time
C0000213,Janet,Willis,leemoss@example.com,0114 4960954,Samburgh,BR48 6JY,2025-07-08,MOBILE_APP,False,,,one_time
C0000214,Tracey,Bailey,williamsjill@example.com,0141 496 0599,South Adrian,G5H 1LB,2025-12-06,ECOM_V2,False,,,returning
C0000215,Terry,Woods,iatkins@example.net,+441214960471,North Tinafurt,NE42 6LL,2025-10-24,ECOM_V2,False,,,one_time
C0000216,Ellie,Bates,williamsanne@example.org,0131 4960967,South Leigh,FK7E 6DQ,2024-04-27,MOBILE_APP,True,L0000216,2025-10-11,inactive
C0000217,Shannon,Wright,wrightcharlotte@example.org,0306 999 0951,New Aliceborough,N3 4UQ,2024-09-25,MOBILE_APP,False,,,inactive
C0000218,Benjamin,Wilson,woodjustin@example.org,0115 496 0152,Marshallton,BL16 7PY,2025-01-11,ECOM_V2,True,L0000218,2025-12-04,returning
C0000219,Abdul,Collins,laura52@example.com,(0116) 4960134,Lake Anne,RG65 2XH,2025-05-15,ECOM_V2,True,L0000219,2025-06-11,high_value
C0000220,Katy,Harris,damien78@example.org,+44(0)151 4960825,Port Amy,W7J 3JE,2024-01-06,ECOM_V1,False,,,reactivated
C0000221,Andrea,Patel,brownsusan@example.com,+441632 960 484,Frederickmouth,S0 4YJ,2025-08-05,MOBILE_APP,True,L0000221,2025-10-09,one_time
C0000222,Georgia,Waters,leslie00@example.com,+44(0)8081570715,Port Annette,IP6 2GN,2024-07-29,MOBILE_APP,False,,,one_time
C0000223,Lauren,Woods,leighmarsh@example.com,+44(0)1214960459,New Barryland,G7H 3LE,2024-01-04,MOBILE_APP,True,L0000223,2025-07-10,returning
C0000224,Charles,Flynn,owright@example.net,+44808 157 0890,Ashtonmouth,YO5V 1DB,2024-09-05,MOBILE_APP,True,L0000224,2025-12-09,returning
C0000225,Kirsty,Robinson,choughton@example.org,0289018399,East David,N70 5UH,2025-06-19,POS_LEGACY,False,,,returning
C0000226,Kirsty,Knight,stephaniehawkins@example.net,+44(0)131 496 0102,North Sarahhaven,EH65 3LH,2025-07-13,MOBILE_APP,False,,,inactive
C0000227,Abigail,Cox,vmurray@example.com,(0121)4960083,Adamsshire,LL02 7GQ,2025-06-05,LOYALTY_CRM,False,,,one_time
C0000228,Samantha,Rhodes,parrygary@example.net,(0117)4960812,West Naomiview,IV2 4HL,2024-12-29,POS_LEGACY,False,,,one_time
C0000229,Daniel,Alexander,angela83@example.com,+44306 9990808,South Jakechester,W4 0GP,2024-06-12,ECOM_V2,True,L0000229,2024-12-20,returning
C0000230,Lynne,Carr,denisewillis@example.org,0114 4960492,South Jamie,E34 9DL,2024-10-06,ECOM_V2,False,,,returning
C0000231,Rachael,Pearce,smithdonald@example.org,+44(0)161 496 0031,East Helen,SP17 5YN,2025-10-12,MOBILE_APP,False,,,returning
C0000232,Thomas,Jones,charles55@example.com,0118 496 0749,West Janicetown,BT7V 7ES,2024-12-20,LOYALTY_CRM,False,,,returning
C0000233,Julian,Watts,oholt@example.org,(0121) 4960021,East Clive,M0 3SL,2025-01-22,LOYALTY_CRM,False,,,returning
C0000234,Jonathan,Nash,kdean@example.org,+441154960861,Fowlerborough,B7 1HU,2025-12-02,LOYALTY_CRM,False,,,returning
C0000235,Sarah,Kerr,georgiataylor@example.net,0117 496 0729,Huntville,L2G 4RY,2024-06-18,POS_LEGACY,True,L0000235,2025-02-18,one_time
C0000236,Howard,Mitchell,lukestevenson@example.net,+44306 999 0413,Port John,SO95 8DR,2024-03-17,MOBILE_APP,False,,,one_time
C0000237,Mohammad,Bevan,emmahart@example.org,+44113 4960414,Williamfurt,B5 2AB,2024-01-23,POS_LEGACY,False,,,one_time
C0000238,Sophie,Davey,sfraser@example.net,0115 496 0462,Watsonborough,PO5 6BP,2024-10-05,ECOM_V2,True,L0000238,2025-01-08,returning
C0000239,Leon,Pritchard,pateljessica@example.net,+44(0)1632 960 960,East Beverley,LN3E 9LG,2025-03-25,POS_LEGACY,False,,,one_time
C0000240,Jacob,Gill,mitchell40@example.org,(0909)8790386,Lynchchester,N70 6YT,2024-05-09,MOBILE_APP,False,,,reactivated
C0000241,Arthur,Morgan,ysmith@example.net,+441214960436,Johnsonburgh,TA5B 8ZL,2025-11-05,POS_LEGACY,False,,,returning
C0000242,Gareth,Roberts,bknight@example.net,0306 999 0217,Port Stuartmouth,S9U 9LH,2025-05-07,LOYALTY_CRM,True,L0000242,2025-10-09,returning
C0000243,Shirley,White,jeremy29@example.com,+44(0)1632 960805,McLeanbury,M06 0GG,2024-02-26,MOBILE_APP,False,,,returning
C0000244,Simon,Weston,barrettarthur@example.org,01154960016,New Karen,DE96 3YR,2024-05-08,POS_LEGACY,False,,,inactive
C0000245,Joanna,Smith,marianwilliams@example.org,+44(0)20 74960170,New Barryfurt,M3 5DF,2024-05-12,MOBILE_APP,True,L0000245,2024-09-09,reactivated
C0000246,Anthony,Foster,lee35@example.org,+441154960483,West Glenn,ST8 1BP,2024-10-08,MOBILE_APP,False,,,returning
C0000247,Kelly,Shaw,mbegum@example.org,+4428 9018398,Miahside,WC39 9PQ,2024-09-04,POS_LEGACY,False,,,inactive
C0000248,Rosie,Weston,iscott@example.com,(0116) 4960631,Trevorfurt,PH84 3HP,2025-11-03,POS_LEGACY,True,L0000248,2025-11-11,returning
C0000249,Marian,Kelly,potterjanet@example.org,+44808 157 0623,East Jamieborough,HX8 7AR,2024-02-27,ECOM_V2,False,,,reactivated
C0000250,Georgia,Hughes,tomhayward@example.org,(0131) 4960061,Dorothymouth,CM4 8YG,2025-02-24,ECOM_V2,False,,,returning
C0000251,Donald,Wright,alexander70@example.net,01632 960 723,South Elliot,E29 4ZH,2024-07-20,ECOM_V2,False,,,one_time
C0000252,Darren,Hussain,nrobson@example.org,+44121 496 0916,New Kevinbury,B3 3HT,2025-04-22,ECOM_V2,False,,,inactive
C0000253,Molly,Richardson,mcook@example.org,+44(0)1134960301,Smithborough,B3H 2HS,2024-01-20,MOBILE_APP,False,,,returning
C0000254,Martyn,Nash,emmamorris@example.net,02074960247,Smithshire,M83 5ZH,2025-08-02,ECOM_V2,True,L0000254,2025-09-07,returning
C0000255,Carl,Khan,juneowen@example.com,+441632 960 267,New Andreatown,UB27 8QF,2025-04-21,MOBILE_APP,True,L0000255,2025-05-28,reactivated
C0000256,Karen,Lawrence,kyle26@example.net,029 2018 0342,Joannemouth,TS06 6RT,2024-10-01,LOYALTY_CRM,False,,,high_value
C0000257,Joanna,Palmer,curtisiain@example.net,(01632) 960 558,Wellshaven,G00 8PD,2025-12-30,LOYALTY_CRM,False,,,returning
C0000258,Kim,Johnson,cliverose@example.net,(0113) 4960617,Kathrynchester,SE88 3RX,2024-12-24,MOBILE_APP,False,,,returning
C0000259,Iain,James,tylerashley@example.com,+44306 9990509,North Raymond,KY86 3GU,2024-11-18,ECOM_V1,True,L0000259,2025-03-26,one_time
C0000260,Clare,White,hargreavesduncan@example.com,+44(0)1144960898,Georgestad,AL4W 4LY,2024-07-24,MOBILE_APP,False,,,returning
C0000261,Catherine,Brooks,kyle37@example.net,0161 4960440,Michaelfurt,S6B 4PU,2024-01-11,POS_LEGACY,False,,,one_time
C0000262,Ashley,Dean,morandebra@example.org,0116 496 0391,Joshburgh,M20 5EZ,2025-03-21,ECOM_V2,False,,,returning
C0000263,Sheila,Cook,ricky22@example.org,+44(0)131 4960410,East Lewis,E8 8QH,2025-06-26,ECOM_V2,True,L0000263,2025-08-24,returning
C0000264,Jordan,Moore,paige49@example.net,0113 496 0680,Lake Janeburgh,W1 9RU,2025-01-12,ECOM_V1,True,L0000264,2025-03-17,inactive
C0000265,Victor,Young,gordonphillips@example.net,0151 496 0322,Melanieton,G6S 7PU,2024-03-21,LOYALTY_CRM,False,,,reactivated
C0000266,Mohammed,Mills,flemingjordan@example.net,(0114)4960241,North Meganstad,G0G 5RN,2025-01-09,MOBILE_APP,False,,,returning
C0000267,Alexandra,Lewis,andrewsjayne@example.org,(0141) 4960503,Benjaminton,LD8E 2QJ,2024-12-27,ECOM_V2,True,L0000267,2025-09-12,inactive
C0000268,Chelsea,Allen,qbradley@example.org,(020) 74960394,Malcolmside,DL6M 2BW,2024-10-17,POS_LEGACY,False,,,one_time
C0000269,Iain,Smith,obarber@example.com,0117 4960753,West Neilfurt,DA7 4QY,2024-09-10,LOYALTY_CRM,False,,,one_time
C0000270,Joyce,Taylor,bwoodward@example.net,+44909 879 0311,Goodwintown,W6 4YL,2024-06-30,POS_LEGACY,True,L0000270,2025-10-03,returning
C0000271,Grace,Dunn,bradleyjones@example.net,+44(0)1632960699,Port Sarahstad,B60 3QQ,2024-06-13,LOYALTY_CRM,True,L0000271,2025-08-15,inactive
C0000272,Jade,Edwards,kevinbriggs@example.com,+44(0)20 7496 0899,Pamelaside,RG60 5GD,2024-10-28,MOBILE_APP,False,,,one_time
C0000273,Laura,Leach,wfoster@example.com,(0113) 4960096,Carlyport,DH8 0JN,2024-02-24,MOBILE_APP,True,L0000273,2024-05-02,high_value
C0000274,Sally,Harvey,carolinemarsh@example.org,+44(0)151 4960656,Johnstonmouth,E36 2XR,2024-12-10,POS_LEGACY,False,,,returning
C0000275,David,Walker,wallacedenise@example.net,(020) 7496 0121,Greenville,TQ43 6SB,2025-04-02,MOBILE_APP,True,L0000275,2025-04-29,one_time
C0000276,Louise,O'Connor,smithamelia@example.com,+441632 960 562,Pollardfort,DY5B 1PH,2024-11-06,LOYALTY_CRM,False,,,returning
C0000277,Gerald,Hope,linda59@example.org,+44306 999 0203,Ahmedview,SM9H 0JB,2024-08-10,MOBILE_APP,False,,,reactivated
C0000278,Amy,George,roger94@example.org,+44(0)1184960297,Abigailhaven,E7 6HR,2025-01-12,MOBILE_APP,True,L0000278,2025-11-30,one_time
C0000279,Hugh,Jackson,warrenjemma@example.com,+44(0)9098790627,Reynoldsmouth,B7A 5AB,2024-04-03,MOBILE_APP,True,L0000279,2025-06-07,returning
C0000280,June,Blake,owen16@example.net,+441184960812,Webbborough,E07 4RW,2024-10-25,LOYALTY_CRM,False,,,inactive
C0000281,Gregory,Davies,fcarter@example.net,(020)74960228,New Conor,G6J 5JB,2025-07-02,ECOM_V1,False,,,one_time
C0000282,Dennis,Wood,sara73@example.com,(029)2018724,Lyndaborough,RH6 6PE,2025-02-09,ECOM_V2,False,,,one_time
C0000283,Gavin,Kennedy,frostmitchell@example.org,01184960439,Greenville,CT49 7LU,2024-07-17,LOYALTY_CRM,True,L0000283,2025-01-23,high_value
C0000284,Hugh,Johnson,abbiehussain@example.com,+44(0)121 4960042,Brownshire,UB34 5QH,2025-04-16,POS_LEGACY,True,L0000284,2025-05-18,returning
C0000285,Bethany,Smith,ladams@example.org,+44141 496 0174,South Hilary,E8 5ET,2024-11-14,LOYALTY_CRM,False,,,inactive
C0000286,Stanley,Begum,arthurbyrne@example.org,(0306) 9990001,New Jamie,HP6E 9JF,2025-06-20,POS_LEGACY,False,,,returning
C0000287,Naomi,Savage,katehaynes@example.org,0161 496 0398,Lynchmouth,NG5 0NH,2024-01-06,POS_LEGACY,False,,,returning
C0000288,Marian,Evans,qjenkins@example.com,(01632) 960 163,Josephineport,TS3H 3YT,2024-06-12,MOBILE_APP,False,,,returning
C0000289,Francesca,Barber,chelseakelly@example.net,(0113) 496 0774,Port Brettville,TW0V 4FP,2024-05-29,ECOM_V2,False,,,one_time
C0000290,Terence,Moore,marilynwells@example.net,+44(0)306 9990115,East Lynnton,N4 3WS,2024-10-13,ECOM_V2,True,L0000290,2025-11-07,one_time
C0000291,Melanie,May,joanne06@example.net,0306 9990011,Rickyhaven,CF98 8LD,2024-11-14,POS_LEGACY,False,,,inactive
C0000292,Robin,Hussain,obrientom@example.net,(0113) 4960650,Phillipberg,ZE30 8TD,2025-11-29,POS_LEGACY,False,,,returning
C0000293,Ellie,Fisher,dorothy07@example.com,+44(0)289018866,New Jade,EH7N 8HF,2025-03-31,MOBILE_APP,False,,,one_time
C0000294,Charles,Kennedy,sararobinson@example.com,(0151) 4960787,South Rachel,PH5W 7US,2024-02-16,MOBILE_APP,False,,,one_time
C0000295,Lauren,Field,pclark@example.net,08081570622,Sharpestad,TN5A 2NG,2024-05-12,LOYALTY_CRM,True,L0000295,2024-11-13,returning
C0000296,Ellie,Archer,sandracurtis@example.org,+44(0)115 4960017,Bakerfort,CO9 9GH,2025-07-10,ECOM_V1,False,,,one_time
C0000297,Marian,Clements,damienjones@example.net,+44909 879 0505,East Alexander,LU4M 3JW,2025-11-28,LOYALTY_CRM,True,L0000297,2025-12-12,returning
C0000298,Frederick,Jackson,hammonddanny@example.com,(029) 2018700,West Ashley,CB30 5GR,2025-12-06,ECOM_V2,True,L0000298,2025-12-26,one_time
C0000299,Fiona,Winter,tracykhan@example.org,0116 4960453,Nicholaschester,DT95 8GN,2025-11-09,MOBILE_APP,False,,,returning
C0000300,Dean,Connolly,wallisbarry@example.net,+44(0)808 157 0901,Powellton,L90 6UL,2024-08-11,ECOM_V2,False,,,one_time
C0000301,Tom,Stokes,jacksimpson@example.com,03069990991,O'Donnellborough,BL2P 1GP,2025-03-31,MOBILE_APP,True,L0000301,2025-06-22,one_time
C0000302,Antony,Summers,masonmartyn@example.com,+442074960371,West Lindseybury,L9S 2AY,2025-02-12,ECOM_V1,True,L0000302,2025-03-05,returning
C0000303,Lawrence,Robson,conorforster@example.org,+4429 2018 0552,Rowetown,M9J 1DY,2024-12-06,MOBILE_APP,False,,,returning
C0000304,Josh,Hussain,ann22@example.net,+44(0)1214960607,Elliottton,G8S 5QE,2025-01-03,ECOM_V2,False,,,reactivated
C0000305,Sean,Wilkins,rachael84@example.com,0115 496 0792,Kerrburgh,KW00 6BY,2025-04-07,ECOM_V1,True,L0000305,2025-08-03,returning
C0000306,Hannah,Campbell,molly67@example.com,0292018323,Kerryside,AL50 4GD,2024-10-21,MOBILE_APP,True,L0000306,2025-08-14,one_time
C0000307,Abdul,Carter,leighmurray@example.org,(0808)1570186,South Duncan,W1H 9YL,2025-09-18,MOBILE_APP,True,L0000307,2025-11-21,one_time
C0000308,Aimee,Lynch,humphreysleanne@example.org,+44(0)289018945,Jonesberg,FY5M 8GU,2024-04-10,ECOM_V2,True,L0000308,2025-03-16,high_value
C0000309,Maureen,Donnelly,fobrien@example.net,+44(0)1174960810,Craigton,SM0 6UT,2025-02-25,ECOM_V2,False,,,one_time
C0000310,Glen,Davies,reynoldskieran@example.org,(0909) 879 0159,North Rosie,W52 2TX,2025-12-09,ECOM_V1,True,L0000310,2025-12-27,returning
C0000311,Diane,Graham,frank91@example.com,+44121 496 0190,Hannahmouth,FY2 7XE,2024-01-06,MOBILE_APP,True,L0000311,2025-06-19,inactive
C0000312,Jill,Greenwood,smithemma@example.com,+44(0)1414960994,Nicolaview,W5F 9FP,2025-04-16,ECOM_V2,False,,,returning
C0000313,Arthur,Saunders,jordan59@example.com,+441632 960234,Karenborough,M8J 3RF,2025-12-04,LOYALTY_CRM,False,,,one_time
C0000314,Denise,Walsh,oedwards@example.net,01414960252,West Natalie,E18 5JG,2025-01-12,ECOM_V2,True,L0000314,2025-09-22,returning
C0000315,Kenneth,Taylor,rachel65@example.com,028 9018 0796,O'Neillview,E2T 3LD,2024-09-23,MOBILE_APP,False,,,reactivated
C0000316,Robert,Fox,graemesaunders@example.com,+44(0)909 8790436,Dorothymouth,ST6 2DF,2024-04-18,ECOM_V1,False,,,one_time
C0000317,Stephen,Bell,shannonwilson@example.com,+44(0)131 4960977,New Joel,E67 6NN,2024-07-22,ECOM_V2,False,,,returning
C0000318,Hazel,Collins,psmith@example.com,(01632) 960 809,South Jenna,IM3Y 0DQ,2024-08-08,MOBILE_APP,False,,,one_time
C0000319,Leon,Patterson,evansgraeme@example.net,+44116 496 0614,Dannyton,TA6P 2RA,2025-03-28,LOYALTY_CRM,True,L0000319,2025-08-30,one_time
C0000320,Maureen,Shah,hussainyvonne@example.net,+44(0)29 2018 0096,Ritaton,DY5B 0RY,2024-07-24,MOBILE_APP,False,,,returning
C0000321,Bernard,Harvey,petershugh@example.org,0141 4960085,Rachelfort,KY22 3UT,2024-07-22,MOBILE_APP,True,L0000321,2025-04-19,returning
C0000322,Reece,Russell,phillipsolivia@example.org,0118 496 0873,New Leslieborough,S8 0LX,2024-01-02,POS_LEGACY,False,,,one_time
C0000323,Gary,Cooper,benjones@example.com,0117 4960165,Foxmouth,G66 5BW,2024-05-25,POS_LEGACY,False,,,reactivated
C0000324,Sheila,Wall,qthomas@example.org,0191 498 0247,Ruthbury,L3U 4NJ,2024-12-28,ECOM_V1,False,,,returning
C0000325,Naomi,Cook,carolinereynolds@example.org,+44(0)20 7496 0383,East Deanside,M2 5DW,2025-11-29,MOBILE_APP,True,L0000325,2025-12-04,returning
C0000326,Anthony,Myers,savagedamian@example.org,+44121 496 0956,East Paigehaven,LE4 5QN,2024-09-03,ECOM_V2,False,,,one_time
C0000327,Beth,Thorpe,tomhobbs@example.org,+44(0)121 4960989,South Julie,L7 8AA,2025-01-03,MOBILE_APP,False,,,reactivated
C0000328,Karl,Lee,othomson@example.net,0191 498 0155,Greenmouth,DE9R 7RB,2024-03-09,LOYALTY_CRM,False,,,one_time
C0000329,David,Peacock,daniellerobinson@example.net,03069990746,Marianmouth,WF4V 6WE,2024-03-23,POS_LEGACY,True,L0000329,2025-02-19,returning
C0000330,Jeffrey,Hall,bakerdenis@example.com,+44(0)115 496 0101,Smithville,N44 0AN,2025-08-20,LOYALTY_CRM,True,L0000330,2025-11-10,returning
C0000331,Rebecca,Hughes,aaron83@example.org,(0131)4960459,Shepherdside,L95 3RG,2024-01-06,MOBILE_APP,True,L0000331,2024-05-23,returning
C0000332,Peter,Adams,lynnhardy@example.net,(0116)4960968,New Kirsty,N58 5FY,2025-01-20,POS_LEGACY,False,,,returning
C0000333,Bruce,Gregory,mellorruth@example.org,0141 496 0748,South Yvonne,N23 4NE,2025-10-15,MOBILE_APP,False,,,returning
C0000334,Lewis,Perry,williamsdominic@example.net,+441164960215,Rossberg,W0 9TN,2024-03-11,ECOM_V2,True,L0000334,2024-09-08,returning
C0000335,Shirley,Hawkins,bryanlucas@example.net,+44(0)306 9990546,Conwayberg,S1K 1DU,2024-06-11,POS_LEGACY,False,,,returning
C0000336,Shaun,Griffin,ikirby@example.com,(01632) 960 861,New Kimberley,N1 6UR,2024-04-03,POS_LEGACY,False,,,returning
C0000337,Lydia,Kemp,holdenkyle@example.net,+44(0)808 1570857,North Geoffreyport,WR32 8WS,2024-04-23,MOBILE_APP,False,,,one_time
C0000338,Bradley,Thomas,vincentthompson@example.com,(0191)4960548,Woodsfort,AB6Y 7QQ,2025-05-04,LOYALTY_CRM,False,,,one_time
C0000339,Hannah,Davidson,harrisdaniel@example.org,0121 496 0335,Matthewview,G5K 5QG,2025-01-30,MOBILE_APP,False,,,inactive
C0000340,Jasmine,Bevan,mbrown@example.com,+44306 9990195,Eleanorside,KT2A 2EA,2024-11-03,ECOM_V2,False,,,returning
C0000341,Marcus,Kirby,bgoddard@example.net,(0141)4960773,Foxshire,GY43 2HP,2024-07-30,MOBILE_APP,True,L0000341,2025-08-03,high_value
C0000342,Damien,North,ashleigh68@example.net,(0117) 4960833,Port Racheltown,PH7 0GB,2025-01-28,MOBILE_APP,False,,,inactive
C0000343,Emma,Dunn,idavies@example.org,(029) 2018310,Lake Kathryn,S6S 8GW,2025-05-29,MOBILE_APP,True,L0000343,2025-12-20,reactivated
C0000344,Kimberley,Simpson,glenjohnson@example.com,+44113 4960283,Janicechester,LA6Y 8LY,2025-11-24,ECOM_V2,False,,,returning
C0000345,Oliver,Taylor,vharris@example.net,(0114)4960384,Carrside,B1 1AF,2024-09-26,ECOM_V1,False,,,inactive
C0000346,Jodie,Watts,joan41@example.org,01632960745,New Donald,DN1 4HF,2025-03-09,ECOM_V1,False,,,returning
C0000347,Matthew,Harris,lsmith@example.org,01184960536,Mohammedmouth,HR34 6UN,2024-04-25,POS_LEGACY,False,,,one_time
C0000348,Alison,Nelson,russell45@example.com,(0306)9990742,Joefurt,SK17 2HF,2024-07-30,LOYALTY_CRM,True,L0000348,2024-11-15,inactive
C0000349,Kelly,Cook,youngnatalie@example.net,0141 4960151,Lake Melissashire,S40 0UN,2025-06-08,MOBILE_APP,False,,,inactive
C0000350,Marilyn,Smith,carnold@example.org,020 7946 0903,Port Kimberley,B7 1LJ,2025-08-20,MOBILE_APP,True,L0000350,2025-09-12,returning
C0000351,Philip,Roberts,jill75@example.net,(020)74960025,Patriciaport,SG1 0BA,2025-10-13,MOBILE_APP,False,,,returning
C0000352,Pamela,Sharp,brett24@example.net,+44(0)1514960480,Kennethbury,LS3B 4YB,2024-05-11,ECOM_V2,False,,,returning
C0000353,Gregory,Mills,zholland@example.net,01164960548,East Reeceport,G7F 6SS,2025-12-25,LOYALTY_CRM,False,,,returning
C0000354,Gerald,Ellis,shirley36@example.com,(0116)4960554,New Jacob,FK16 2XF,2025-01-31,LOYALTY_CRM,False,,,inactive
C0000355,Amber,Cook,kholland@example.net,01134960952,Beverleyberg,LD7H 7PQ,2024-03-05,POS_LEGACY,False,,,reactivated
C0000356,Arthur,Thompson,joshlane@example.org,+44141 496 0868,East Sheila,NR2W 3QQ,2024-05-22,LOYALTY_CRM,False,,,one_time
C0000357,Catherine,Lambert,westguy@example.org,+44(0)29 2018 0417,South Allan,L5K 5RL,2025-06-19,POS_LEGACY,False,,,returning
